file_name,ipa
sin_01_02859,itā miṭi asunaka nidana tænættā gē æṉgaṭa mīyanṭa hā sarpayanṭa pahasuven ma pæmiṇiya hæki ya.
sin_01_02860,"'mahaṇeni, lābhasatkāra kīrti yana mēvā daruṇu ya. kaṭuka ya. raḷu ya. arhatvaya hā nivana læbīmaṭa antarākaraya'"
sin_01_02861,"mesē mema kramayē itihāsaya bælīmēdī bohō pæraṇi bavat, satipaṭṭhāna sūtrayē vēdanānupassanā dēśanāva æsurin praguṇa karavana bavat pæhædili vē."
sin_01_02862,mesē muditāva viññāṇañcāyatanayaṭa upaniśraya vē. eyin matu kisivakaṭa upaniśraya novē. eheyin muditāva viññāṇañcāyatanaya parama koṭæ ætæyi vadāḷē ya.
sin_01_02863,ē vyāpādaya sahamulin paha va yannē anāgāmi mārgayeni.
sin_01_02864,ek davasak ǣ væsikiḷi vaḷeka paṇu ræsak dæka puḷavaka saṁgnāva vaḍā prathamadhyānaya labā ē pinen eyin cyuta va brahmalōkayehi upannā ya.
sin_01_02865,pṛthagjanayan visin nivana pañcaskandhaya anuva saṁsāraya anuva sitā gata yutu ya.
sin_01_02866,"mē bhava cakrayehi atīta hētu pasak da, vartamāna phala pasak da, vartamāna hētu pasak da, anāgata phala pasak dæ yi aṁga vissak vē."
sin_01_02867,gnānaya hīna tænættāṭa sudusu vannē nāma rūpa dharma piḷibaṉda æti vistāra bhāvanā kramayaki. madhyama gnānaya æti tænættāṭa madhyama pramāṇa bhāvanā kramayak sudusuya.
sin_01_02868,śākyayō nǣkama nisā dhātūn vahansēlā ovunaṭa ayiti bava kīha. tavat rajavaru da tathāgatayan vahansē kşatriyayaku bævin kşatriya vaṁśayē vū ovunṭat dhātu ayiti bava kīha.
sin_01_02869,"manāpa manāpa vū yahapat napuru śubhāśubha vū bohō nindita vitarka manaskārayen sita ramaṇaya karavati, piṇavati."
sin_01_02870,bala daśakayehi rūpayō pragnā daśakayaṭa no pæmiṇa ehi ma dirā biṉdī aturudahan vannāha.
sin_01_02871,"lōbhādi kelesunṭa no selviya hæki pamaṇaṭa, keles pīḍanaya ivasiya hæki pamaṇaṭa, kelesun pæradaviya hæki næsiya hæki pamaṇaṭa śaktimat vū śraddhāva ma śraddhā balaya ya."
sin_01_02872,"pīḍā nisā karagena yannā vū da, matu karannaṭa balāporottu vannā vū da ātmārtha parārtha sādhaka puṇya kriyā hæra damayi."
sin_01_02873,"mahābhūtayan gen nirmita vū rūpa kaya kisivak no karana, tubū tæna ma no sælī tibena deyaki."
sin_01_02874,mē ōvāda prātimōkşaya budurajāṇan vahansē bhikşūnaṭa dēśanā koṭa vadāḷē navam punu pohō dinaka ya.
sin_01_02875,"dhyāna læbīmen pasut, dhyāna samāpattiyen nægiṭīmen pasut dhyānalābhīhu taman læbū, samavæduṇu dhyānayehi æti dhyānāṅgayan pratyavēkşā kereti."
sin_01_02876,mē pirita bhāşā rīti hevat vyākaraṇaya salakā prabandha karana laddak bava no penē.
sin_01_02877,"'kisivak no viṉdinnē ya' yi kīsēka. 'viṉdinnē kavarak da? no viṉdinnē kavarak dæ'yi kīha. 'maharajāneni, kāyika vū vēdanāva viṉdinnē ya'"
sin_01_02878,"prahāṇa kramaya, satara upādāna aturin sotāpatti mārgayen prahīṇa vana heyin diṭṭhupādānādi tuna paḷamu prahīṇa vē."
sin_01_02879,eka. brāhmaṇaya! mē lōkayehi ætæm mahaṇa bamuṇu kenek tumū samyak brahmacāri yayi pratignā karannō māgam (strīn) hā samaṉga mevundam sēvanaya no karati.
sin_01_02880,lōkayehi vinīta śuddha pudgala koṭasak lesa sælakena pæviddan atara ē tirisan gati pahat gati æti venavā nam eya itā amanōgnaya.
sin_01_02881,"kayin adhişṭhāna kirīmaya, vacanayen adhişṭhāna kirīmaya yi adhişṭhāna krama dekaki. ekak adhişṭhāna kara æti kalhi anikak adhişṭhāna no kaḷa yutuya."
sin_01_02882,rūpa kalāpayan gē dækvīma ehi kṛtyaya yæ. rūpayangē paricchēda mātraya (sīmāva) væṭahena ākāra yæ.
sin_01_02883,"mesē mē yōgīhaṭa utpatti vaśayen hā kşaṇa vaśayen udaya - vaya dækīma vū me laukika sammādiṭṭhiya mārgaya yi, mārgasatyaya da prakaṭa vē."
sin_01_02884,putra māṁsōpamāva mesē ya: ambu sæmi yuvalak ovungē ata daruvā da gena kāntārayak mædin gaman kaḷō ya.
sin_01_02885,"buddha śrāvakayō vanāhi agra śrāvakayō ya, mahā śrāvakayō ya, prakṛti śrāvakayō ya yi tun koṭasaki."
sin_01_02886,kramayen kōliya raṭa da ik mæ mesē doḷos yodun maṉga tis tuna gevā malla raṭaṭa pæmiṇa pasu dinaṭa eḷiya væṭīgena ena vēlehi anōmā nadī tīrayaṭa pæmiṇiyaha.
sin_01_02887,buduradun kerehi balavat prasādaya yamakuṭa æti vuvahot ohugē sita kaya dekama buduradun desaṭa næmennē ya.
sin_01_02888,"kanehi śabdaya gæṭena, śabdaya piḷibimbu vana tænak ættē ya. eyaṭa śrōtra prasādaya yi da kiyanu læbē."
sin_01_02889,'vyāghrapadya' nam vū kōliya rāja putrayā melova paralova dekaṭa yahapata piṇisa pavatnā karuṇu budun vahansēgen vicāḷēya.
sin_01_02890,lovuturā budubavaṭa pæmiṇa taman vahansē sasarin etara vī tavat satvayan sasarin etara karaviya hækiya vīmen un vahansēgē balāporottuva da esēma sidu viya.
sin_01_02891,"(navaya) maḷahu gē da, nirōdhasamāpattiyaṭa samavannahu gē da venasa kima - yannehi arthaya sūtrayehi mesē vadāḷaha."
sin_01_02892,manā varṇayen hā suvaṉdin yukta vana manaram vū mē mal aṭavisi buduvarayan vahansēlāṭa namaskāra koṭa pūjā karami.
sin_01_02893,'pakşiyā ugē chāyāva dæka nǣyan pæmiṇiyē ya' yi sitā nāda pavatvannaṭa viya. sakaḷa nagarayē ma manuşyayō ē haṇḍa asā mat vūha.
sin_01_02894,'oba vahansē cakravarti raja vanna' yayi kī bava majjhima nikāyē sēla sūtrayehi saṉdahan vē.
sin_01_02895,"iti vēdanā, iti vēdanāya samudayō, iti vēdanāya atthaṅgamō. iti saññā, iti saññāya samudayō, iti saññāya atthaṅgamō."
sin_01_02896,madra dēśaya soḷos maha raṭavalin kumakaṭa ayat vī dæ yi aviniścita yi. sāgala puraya mehi aganuvara yi.
sin_01_02897,"'nogiya mænava, teravarun hā ekva mama ada piṇḍapātaya ganimi'yi phussadēva tera kīya. tambasumana teranama ekaṉga viya."
sin_01_02898,mahaṇeni! samatha vidarśanā bhāvanāvehi yeduṇu bhikşu visin nimiti tunek menehi kaḷa yutuya.
sin_01_02899,dænuma æti vannē vignāna paramparāva pavatnā nisāya. vignāna paramparāva sarvākārayen matu nūpadinā paridden siṉdī giya hot eyin ma duka da keḷavara vannē ya.
sin_01_02900,avakāśa æti æti sæṭiyaṭa semin bhāvanāvehi yedenu kæmatiyanṭa vidarśanā bhāvanā kramaya namæti potē dækvena bhāvanā kramaya yōgya ya.
sin_01_02901,bhavāgrayehi siṭinnā vū satvayā ē arūpa bhavayen cuta va devana ātmayē ma nam apāyaṭa nopæmiṇē. eyin cuta va kāmasugatiyehi ipada inpasu apāyaṭa pæmiṇē.
sin_01_02902,vistara:- udaya-vaya dænīm arthayen hā pratyakşa heyin dækīm arthayen da gnāna darśanaya yi.
sin_01_02903,ekalhi kōpaya sansiṉduṇē yayi kiyanu læbē. kōpaya sansiṉdīmaya yi kiyanuyē krōdha sahagata sit paramparāvē santati maraṇayaṭa ya.
sin_01_02904,rāja kulupaga teranama rajageyi valaṉdā ek namakaṭa piṇḍapātaya rægena yannē asunhalaṭa pivisa lǣllak mata nidāhun viḍāvaṭa pat heraṇa dæka nægiṭuvā āhāra anubhavakaravayi kīya.
sin_01_02905,"ikbiti budurajāṇan vahansē in piṭatva hiraṇyavatī gaṉgin etera vī kusinārā purayaṭa væḍi sēka. væḍa, ehi vū malla rajun gē upavartana nam sal uyanaṭa pæmiṇi sēka."
sin_01_02906,pavin væḷakī siṭīmat pahasu karuṇak no vē. pavin væḷakī siṭinnaṭa vīmat manuşya pañcaskandhaya æti kara gænīma sambandhayen æti ek dukeki.
sin_01_02907,andhakārayaṭa pratipakşa ālōkaya sē lōbhayaṭa pratipakşa vū lōbhayaṭa næṉgī siṭīmaṭa iḍa no dennā vū lōbhaya mæḍalannā vū ektarā svabhāvayak æta.
sin_01_02908,sambudu dahamē karmaya yanu cētanāva vē. ē bava mesē dækvē. 'cētanāhaṁ bhikkhavē kammaṁ vadāmi' mahaṇeni mama cētanāva karmaya yæ yi vadārami kiyā ya.
sin_01_02909,ebaṉdu vişama pudgalayanhaṭa tamā dat dharmaya kiyā nodīma dharma mātsaryaya no vē.
sin_01_02910,teranama mesē kīya: (ekoḷaha) oba saṉdahā mama kumak karannem da? kavarākārayakin tā dukin midaviya hæki da? mama tā udesā ratnatrayaṭa dhaja pūjā karannemi yi.
sin_01_02911,'sōmanassa sahagata sitvala misa upēkşā sahagata sitvala karuṇā - muditā no yedeti ya' yana ācārya matayak da ættē ya.
sin_01_02912,prathama dhyānaya - dvitīya dhyānaya - tṛtīya dhyānaya - caturtha dhyānaya - pañcama dhyānaya kiyā dhyāna pasak ættē ya.
sin_01_02913,tadaṁga vaśayen vişkambhaṇa vaśayen karana klēśaprahāṇaya sthira næta. esē prahāṇaya kaḷa klēśayō kalak yaṭapat va tibī nævata næṉgī eti.
sin_01_02914,eya da panavā ættē sīmā sahitava ya. ē ævata vannē da bhikşuvakaṭa ākrōśa kirīmeni.
sin_01_02915,nidarśana:- āloka- andhakāra deka ekvæ pavatnā kalæ ālōkaya no pavatnā heyin nişphala vannāk meni.
sin_01_02916,mesē dan dīmē dī mahā saṁgharatnayē prayōjanaya piṇisa pudana æṉda puṭu ādi viśēşa bhāṇḍa ætnam ēvā pamaṇak vākyaya kiyā saṁgha gata kaḷa yutu ya.
sin_01_02917,dasa dahasak tuḷa upadinuyē ākāra dasa dahasakini. lakşayak tuḷa upadinuyē ākāra lakşayakini. ek pudgalayaku tuḷa ipadīmehi da ē ē avasthāvala sæṭiyaṭa noyek ākāra vannē ya.
sin_01_02918,itiri rūpa sat vissa kanaṭa no dænē. nāsayaṭa dænena rūpa ekaki. enam gandha rūpaya ya. itiri rūpa sat vissa nāsayaṭa no dænē. divaṭa dænena rūpa ekaki.
sin_01_02919,"piṇḍapātika da utkṛşṭaya, madhyamaya, mṛdukaya yi trividha vē. utkṛşṭa piṇḍapātika vanāhi idiriyen da, passen da genena piṇḍapātaya gannē ya."
sin_01_02920,ek yakinnak 'mē puruşayā itā tada mantra kārayeka. koyi lesakin vuvat mohu da kannemi' yi bōsatāṇan luhubæṉda giyā ya.
sin_01_02921,"yǣmak pāsā piḷiveḷa nokaḍavā kramānukūla væ bhāvanā menehi karaṇa yōgī pudgalayā vanāhi yanu, kæmæti sitada rūpaya hā miśra no koṭa ven vaśayen dænaganī."
sin_01_02922,bhaṁgānudarśana gnānaya mænavin sampādanaya karagat yōgāvacarayā visin dæn bhayatupaṭṭhāna gnānaya labanu piṇisa piḷipædiya yutu ya.
sin_01_02923,dukaṭa pat tamāgē hitavataku aramuṇu koṭa karuṇā bhāvanāva karana yōgāvacarayā gē santānayehi samaharaviṭa śōkaya karuṇā vēśayen pahaḷa viya hækiya.
sin_01_02924,ætæm śramaṇayek hō brāhmaṇayek sakvaḷa pamaṇaṭa mahat no vana paridi kasiṇa nimitta vaḍā ehi dhyānayaṭa sama vadī.
sin_01_02925,"tela madrīdevīn dan dun vēlehi mahapoḷova kampā vī ya, dedaruvan dan dun vēlehi da mahapoḷova kampā vī ya."
sin_01_02926,"'aṭṭhimāni bhikkhavē, kusīta vatthūni, katamāni aṭṭha? idha bhikkhavē bhikkhunā kammaṁ kātabbaṁ hōti' yanādīn aṁguttara nikāya aṭṭhaka nipātayehi kusīta vastu aṭa dēśita ya."
sin_01_02927,nirōdhārya satya saṁkhyāta nirvāṇa dhātuva vanāhi karmādī yamkisi hētuvakin pratyayakin haṭagat dharmayak no vē.
sin_01_02928,sil samādan vīmen pasu sǣma denā ma mal da gena vihārayakaṭa hō caityayak vetaṭa hō gos pūjāsanayehi mal tabā matu dækvena gāthā tērum sahitava kiyā mal pidiya yutu ya.
sin_01_02929,'mevæni caityayak ḷaṉgaṭa pæmiṇa mal pudamin hæsirenṭa labannō da mihiri baṇa asanṭa labannō da ēkāntayen bhāgyavantayō veti'yi sitana ǣṭa udvēga prītiya upaṇi.
sin_01_02930,piṇḍu siṉgā yǣma hæra praṇīta bhōjana soyamin piṇḍapāta vata amataka nokaḷa yutu ya.
sin_01_02931,"ætæmek maraṇin pasu ātmayak itiri no vetæyi ganiti. ætamek maraṇin matu ætæmungē ātma æta, ætæmungē ātma nætaya yi ganiti."
sin_01_02932,siṁhalayen tērum kirīmēdī pāḷi vacana anuva ma tērum kaḷa hot ēvāyē rasaya no læbē.
sin_01_02933,'paccayapaṭisēdhana saṁkhyāta kuhana vastuva' kavarē da yat? mē sasunhi gṛhapatiyō bhikşuvakaṭa cīvarādi sivpasayen nimantraṇaya kereti.
sin_01_02934,ikbiti ohu siya dāyakayangen samādan koṭa kahavaṇu dāhak labā pal sorunaṭa dī ē samayehi kālasilā parvatayehi vusū mugalan terun mærīmehi ovun meheyūha.
sin_01_02935,tathāgatayan vahansē ægen ma praśna kara mahajanayāṭa æya haṉdunvā dī dharma dēśanā kaḷa sēka. devaṉgana daham asā sōvān phalayaṭa pæmiṇiyāya.
sin_01_02936,eka. svabhāvayen rækena sīlaya pakati sīlaya. uturukuru divayin væsi manuşyayanṭa paṁcasīlaya svabhāvayen ma rækeyi.
sin_01_02937,bhikşūn visin taman lat āhāra pāna vastra bhaişajyādi pratyayen saṁgraha kirīmaṭa sudussō da nusudussō da veti.
sin_01_02938,utkṛşṭa gnānaviprayukta kuśalayen hā hīna gnānasamprayukta kuśalayen da madhyama pramāṇayaṭa ālōkavat vū gnānaviprayukta sahētuka bhavāṁgayak upadavanu læbē.
sin_01_02939,"ekala śrī mahābodhisatvayan vahansē prītiyen piṇā sādhukāra demin 'brāhmaṇaya, mā dedaruvan topaṭa dan demi. ovungē mǣniyō phalāphalayaṭa giyō ya'yi kīha."
sin_01_02940,"tiyuṇu nuvaṇæti aya trihētuka pudgalayō yayi da, nuvaṇa maṉda aya dvihētukayō yayi da sāmānyayen kiva yutuya."
sin_01_02941,sakala satvayangē ma vimuktiya piṇisa karana pāramitā kuśalaya praṇītaya.
sin_01_02942,min ekak daknē pera pasu novī evakaṭa siyalla dakī. mē gnāna kṛtya vistaraya gnāna darśana viśuddhiyehi matu paḷa vē.
sin_01_02943,niyamita dinayehi dēviya ransivi geyaka naṁvā kşatriya kāntāvan pirivara koṭa dī æmætiyan gē rakavaraṇa æti koṭa maha perahærin devdaha pura karā yævī ya.
sin_01_02944,mē kamaṭahan aturen ākāśa kasiṇaya hæræ sesu kasiṇa navaya ārupyayanṭa pratya ya. abhignāvanṭa dasa kasiṇa ma pratyaya vē.
sin_01_02945,pubba nam særava yi. eya jīvamāna śarīrayehi nam varṇa vaśayen iduṇu koḷayakaṭa baṉdu varṇa ya.
sin_01_02946,idin tamāgē koṭasaṭa damanu piṇisa paḷamuven anungē koṭasehi kusapata udurā da etekin upasampadāva no næsē.
sin_01_02947,metē budun vahansē gæna ma balāporottu vīma mē sasnehi ma nivan dækīmaṭa hētu sampat tibē nam eyin prayōjana no læbī yāmaṭa da karuṇeki.
sin_01_02948,'e bævin pamā no vavu. nobō kalekin ma tepi rahat bava labannahu yæ' yi vadāḷa sēka.
sin_01_02949,ārammaṇa bhēdayen arūpāvacara kusal sit satarak vē. ārammaṇayan gē vaśayen bhēdayaṭa pæmiṇennā vū eka ma sita mē arūpāvacara sita ya.
sin_01_02950,tathāgatayan vahanasē 'aggikkhandhōpama sūtraya' dēśanaya karana laduyē cārikāvehi hæsirena samayaka ya.
sin_01_02951,ē mesē yi:- mē sirurehi tada gatiya lakşaṇa koṭa æti raḷu ākāraya paṭhavi dhātu ya. diyāru gatiya lakşaṇa koṭa æti vægirena ākāraya āpō dhātu ya.
sin_01_02952,budurajāṇan vahansē dinakaṭa yoduna bægin sæṭa dinakin sæṭa yodun maṉga gevā kimbulvat purayaṭa væḍama kaḷaha.
sin_01_02953,rāgayat maitrīyē muhuṇuvara æti klēśa dharmayeki. maitrī pāramitāva purana tænættā visin maitriya hoṉdin hæṉdina gata yutuya.
sin_01_02954,pæn pūjā gilanpasa pūjā suvaṉda dum pūjā dæhæt pūjā saṉdahā da gāthā aḷuten ma sādana ladī.
sin_01_02955,prāṇaghāta karma pratisandhi vipāka dīm vaśayen karmaya kaḷa tænættā narakayehi da upadavayi. prēta yōniyehi da upadavayi.
sin_01_02956,mē kartṛ karmādīnṭa 'kāraka' yana namak ættēyi. ē vacanayē arthaya nam:- 'kriyāva sampādanaya karannā' yanuyi.
sin_01_02957,ekak ma vū rūpayangē utpādaya upacaya santati vaśayen rūpa dekak koṭa vadārana laduyē rūpa piṇḍayangē pavatnā avasthāvē æti utpattiya prakaṭa karanu piṇisa ya.
sin_01_02958,mē kathāva kumaru gē sithi tadin vædī giyē ya. ehet kumara tema 'pātraya gata mænævæyi' kīmaṭa no hækkē budurajāṇan vahansē anuva vihārayaṭa ma pæmiṇiyē ya.
sin_01_02959,deviyan sahita lōkayā visin garu buhuman væṉdum pidum kirīmaṭa sudusu pudgalayek veyi.
sin_01_02960,karmaya svakīya koṭa æti satvayō tamāgē karmayaṭa anurūpa vū ma gatiyakaṭa yat. piyā putugē karmayen upatakaṭa noyayi.
sin_01_02961,"ehet æṭaya nisā gasa haṭagannē ya, gasa nisā atu haṭagannē ya, atu nisā rikili haṭagannē ya, rikili nisā mal haṭagannē ya, mal nisā geḍi haṭagannēya yi kīmada varadak novē."
sin_01_02962,mē vapmaṉgul dinayē siddhiya mahāsaccaka sūtra aṭuvāvehi vistara kara æti ākāraya ya. mē puvata buddhavaṁśa aṭuvāvehi da mesē ma vistara kara tibē.
sin_01_02963,"anitya lakşaṇaya, duḥkha lakşaṇaya, anātma lakşaṇaya yana mē tunen duḥkha lakşaṇaya sampūrṇayen tērum gænīmaṭa duşkara lakşaṇaya ya."
sin_01_02964,"'dharma dāyādaya, āmişa dāyādaya' yi budun vahansēgen læbena dāyāda dekaki. dharmadāyādaya da 'nişparyāya dharma dāyādaya, paryāya dharmadāyādaya' yi deparidi vē."
sin_01_02965,"maraṇin matu no næsī pavatnā saṁgnā æti antavat ātmayak æta. anta næti ātmayak æta. antavat vū da, antavat no vū da ātmayak æta."
sin_01_02966,aruṇōdayē paṭan hiru mudunaṭa pæmiṇīma dakvā kālaya buddhādīn visin ahara vaḷaṉdana kālaya yi.
sin_01_02967,"rasa nam :- kṛtya hō sampattiya. sīlayāgē kṛtya rasaya nam, duśśīlatvaya vināśa kirīmayi."
sin_01_02968,"avidyādi atīta hētūn nisā bhavayē paḷamuven pahaḷa vana vignānaya, kusalākusalādi vaśayen nā nā paramparā vaśayen no siṉdī bhavaya muḷullehi pavatnē nāma rūpayan nisāya."
sin_01_02969,pav karannaṭa siduvana noyek avasthā minisāṭa pæmiṇē. divya lōka brahma lōkavala pavin væḷakī siṭīma pahasuya.
sin_01_02970,mē bhāvanā vākyaya mænavin praguṇa karagena ārambhayē dī dinakaṭa siya vara bægin daśa dinak bhāvanā karanu.
sin_01_02971,piḷigænīm paribhōga kirīm sidu vuvat nuvūvat kalin æti vū kuśala cētanāva evāyin siduvana amuttak næta.
sin_01_02972,"saṁghika kirīmaya, saṁghayāṭa dīmaya, saṁghayāṭa pūjā kirīmaya yana vaganti tunen ma kiyævennē eka ma karuṇeki. ē bava bohō bauddhayō no daniti."
sin_01_02973,pasuva svarṇatilakāvagē sæmiyā vū uddāla brāhmaṇayā da svarṇatilakāvagē maraṇayen haṭagat śōkayen ginnaṭa pæna divi nasā gattē ya.
sin_01_02974,"'mama dakimi, mama duṭuvemi' yayi manuşyayan vignānayak hæṭiyaṭa nova tamā sæṭiyaṭa salakannē eya varadavā tērum gænīmeni."
sin_01_02975,muhuda goḍa paṭan kramayen gæmburu vē. muhudaṭa van tæna ma gæmburu novē.
sin_01_02976,paḷamuven itā mihiri bavak dænena lesaṭa itā balavat lesaṭa paṭan gat prītiya kemen hīna vanuyē maṉda vūvā sē dænenuyē dirīmen eya dubala vana bævini.
sin_01_02977,mē rūpayan aturen viññatti rūpa dekhi āyuşaya ek cittakşaṇayeki. upacaya - santati rūpavala āyuşaya kuḍā kşaṇa ekaki. jaratā rūpayā gē āyuşaya kuḍā kşaṇa sataḷis navayeki.
sin_01_02978,"anun anumōdan karavana, dena pin satuṭin piḷigænīma pin anumōdan vīma ya. 'pattānumōdanā' yanu da eyaṭa nameki."
sin_01_02979,anulōma gnānaya ætikara gat yōgāvacarayā haṭa mārgagnānaya læbīma saṉdahā kaḷa yutu tavat deyak næta.
sin_01_02980,"tudus ākārayakin sita damanaya kirīmehi pohosat vūvahuṭa da, ṛddhiya vikurvaṇaya atiśayin bærǣrum vannē ya. siya dahasekin ekek mæ samartha vē."
